Mean,mu_MLE,mu_MOM,variance,sigma_squared_MLE,sigma_squared_MOM
0.049166,0.045866179181796536,0.1028673888514222,0.07797727599999997,0.06549515793040539,0.11121272170095753
0.06395999999999999,0.05965044977569589,0.1143686825830042,0.09977760000000001,0.08445726810849828,0.12198255982449645
0.090405,0.08317464746976105,0.14150197617926194,0.166797225,0.14394439160351696,0.19374851568861526
0.091713,0.08899466266247533,0.14804683303565286,0.147566217,0.14581284509091086,0.20079842645039908
0.09741600000000003,0.08308455286468501,0.1493868615700435,0.35147692799999997,0.2286768135131527,0.3816548393707869
0.114172,0.10575743589041504,0.1662404529639877,0.19169478800000006,0.16392830843060505,0.22768047111470574
0.14163599999999998,0.1372508334107567,0.19911869364669385,0.180727536,0.17566317664723485,0.25600315699672044
0.14790599999999998,0.13408217538566594,0.19683909823576165,0.22097156399999998,0.1905986924930176,0.28162086301559325
0.14962999999999999,0.14942520264203776,0.20981953168153306,0.17222413000000006,0.16745834321248448,0.2602289809251405
0.1605,0.1664491240933704,0.2308152692839458,0.206082,0.22541485328397745,0.3263193670279776
0.161115,0.15658168726918625,0.21982201162248735,0.225722115,0.21338172409784506,0.3107361974975289
0.16112500000000002,0.15992087650754286,0.22492628600565576,0.2076901250000001,0.2003500003470439,0.3142662577945609
0.174051,0.1703757500732952,0.2391123093843121,0.364984947,0.3613560320317124,0.5347745488089384
0.17723200000000006,0.1640710668049864,0.23128790738528604,0.3569452480000001,0.2888954634823844,0.3795760025397451
0.17978,0.1637845732968761,0.22957429507791755,0.3200084,0.2612761481201729,0.35445096998953785
0.18189,0.16971811235006498,0.2474513558602056,0.3846973500000001,0.34547573002740706,0.6773660900773865
0.184266,0.1809044385848788,0.2526051828543829,0.3902753880000001,0.3809510913561858,0.5814763084821392
0.187803,0.1765861835318901,0.2437563609530253,0.35626229099999995,0.32440467271646944,0.4102844457334617
0.19595200000000004,0.19014237209695964,0.2571926082122312,0.25944044800000005,0.2463454505839715,0.3703667484869395
0.20254,0.20378661441655824,0.2674063501998495,0.20010952,0.19549827728793007,0.3088896637828623
0.202796,0.19228637107253987,0.2574062599591675,0.339886096,0.2773764803697426,0.3897871124065314
0.22151000000000004,0.2161014069576563,0.296938010157682,0.5772550600000002,0.5166251294519105,0.8283259295772959
0.221952,0.22967090111843744,0.32311120195114423,0.7697295359999999,0.8502309824099146,1.3217887528447303
0.22948200000000002,0.23221666427690116,0.3022741996796965,0.287770428,0.2927127544612458,0.438610929765889
0.23244099999999998,0.22494364940426773,0.3092232385134436,0.4465191610000001,0.4110651043917761,0.7918301810923216
0.236925,0.22810489936202644,0.3175980482473449,0.693005625,0.7052984127534689,1.1569875459114096
0.24706999999999998,0.22863141869348005,0.3005129838917662,0.39382958,0.3296645750115824,0.4664481667479508
0.25623,0.2480656269742273,0.317890321716051,0.33668622000000004,0.3086940867808521,0.4285364383802203
0.2569,0.24893058685875885,0.33601646354380466,0.4714115,0.43836596812158696,0.8184669503627019
0.2592,0.2504498105172329,0.33683405659853377,0.559872,0.5510762887617813,0.9106602331862688
0.265815,0.2706929384149005,0.34628404860099193,0.428227965,0.4555624115844943,0.6062467333309062
0.28196,0.2691355725939697,0.34150550133355656,0.3750068,0.32337229230720804,0.4844143523246046
0.28528000000000003,0.2846995553835028,0.37140895632170795,0.5086542400000001,0.5032192969608537,0.9041013046846922
